RegionName,State,avg_2024,avg_2025
Derwood,MD,,2669.415112835458
Riverside,OH,,1425.0
Mill Creek,WA,2290.1133231224326,2313.151418610516
Fountain Hills,AZ,2578.7210968060904,2753.978453274689
Sycamore,IL,,1511.2406863172764
Vinings,GA,1817.661023581776,1799.6612356597211
Champlin,MN,2032.2121881865476,2169.7294148641995
Forest Park,OH,1474.7733698834418,1551.5726934590543
New Brighton,MN,1322.5564259767855,1362.5943073603994
Winchester,MA,,3260.249762144883
Agoura Hills,CA,3395.8066468313605,3532.037063721594
McKees Rocks,PA,1351.4569836630853,1394.8711469009463
Lewisburg,TN,,1450.0
Petal,MS,,1357.5
Canfield,OH,,1375.0
North Pole,AK,1721.9802935469324,1806.172699564109
Hingham,MA,,3752.519135426357
Crystal,MN,1377.162491308367,1438.6482979539219
Parlin,NJ,2711.240666026312,2748.7750634273925
Wendell,NC,1873.3294100135035,1909.9017183793385
Tavares,FL,1914.237953992015,1957.382919328768
Kennett Square,PA,,2475.5431430902377
Ardmore,OK,1112.7470365613085,1142.2272100883597
Fairmont,WV,969.6211684667264,1004.2212551470527
Watauga,TX,2037.3548361576313,2074.8957615547806
Edgewood,MD,1544.3008393535529,1605.8291970110363
Dewitt,MI,,2112.3333333333335
Darien,IL,,2179.9741092986783
Hudson,OH,,2354.2306237863236
Port Hueneme,CA,2970.6113921778815,3267.8506123766174
Greater Northdale,FL,1880.754073654458,1937.7295347294664
Bay City,TX,977.841511470305,1023.3690279029998
Anthem,AZ,2400.7826723037547,2318.3117438404724
Loma Linda,CA,2252.397146898192,2374.637346440129
Keene,NH,1580.4149953412777,1674.7930039459784
Lynn Haven,FL,2063.39091351475,2099.995544370727
Stoneham,MA,3103.876465431785,3200.195314603463
Johnston,IA,1394.591860299891,1409.3355438000729
Stanwood,WA,,2322.339465361014
Glen Mills,PA,,2658.838984890889
Lyndhurst,NJ,,2742.104417929218
Millington,TN,1427.7033157355615,1498.6762264775589
Anna,TX,2180.4197532575704,2160.4853979331315
South Elgin,IL,,2377.2643584177317
Republic,MO,1331.2712634283105,1375.5476192415372
Orange City,FL,1709.4589554577212,1762.6685066073837
Maryland Heights,MO,1221.943677393739,1263.978194679387
Cudahy,CA,,2147.5
Saline,MI,,1711.6666666666663
Washougal,WA,2030.3055464867266,2107.486346074672
Cheney,WA,1270.220927536315,1322.4719298519499
Camp Springs,MD,2240.4922687330477,2247.479674898511
Belton,MO,1577.3870221549362,1660.8136740137757
Harleysville,PA,,2216.1978139877633
Clarksburg,MD,,3116.0536706255125
Maumelle,AR,1340.8264300505973,1334.2240555462643
Prairie Village,KS,1926.4186440716692,2084.702130654487
Lithia,FL,2595.61546545747,2637.1072471662756
Tukwila,WA,1767.6466025358616,1835.3512449339464
Roselle,NJ,2509.328895842114,2584.821349144436
Warrington,PA,,2302.9899299688145
Summit,NJ,2729.5137747535964,2806.1621534417627
Haughton,LA,,1684.5230881665016
North Plainfield,NJ,,2273.3781472851183
Port Jefferson Station,NY,3201.4924028598143,3082.918664580264
Twentynine Palms,CA,1406.8400852512752,1470.6079732163498
Cameron,NC,1961.517221543643,2009.9741114530998
Chapin,SC,,2265.195924678435
Apollo Beach,FL,2107.7238074567867,2269.8945896365612
Benbrook,TX,1279.1914938553887,1231.3681100263966
Trotwood,OH,1168.3658304603334,1226.9381873578782
The Crossings,FL,2731.7653300065745,2805.30578369851
Chehalis,WA,,1486.875
Grand Island,NY,,1901.75
West Deptford Township,NJ,,1636.6782333286162
Clinton,UT,2200.9853735488223,2238.7265860881344
Los Alamitos,CA,3155.3143459595854,3239.0702359502216
Middleton,WI,1579.6852353011016,1665.4242937463928
Denver,NC,1678.6849072340112,1776.3114747110717
Lynden,WA,1942.3513346402906,2027.946558960973
Debary,FL,2136.464063601022,2226.092329920744
Camden,SC,,1953.2177171405083
Stephens City,VA,,2163.4354377337986
Lebanon,IN,,1277.0367656752414
Dixon,IL,,969.0326498839754
Chardon,OH,,2350.6239057617977
Biddeford,ME,1660.505656703821,1931.2883618904948
Semmes,AL,,1772.5
Cohoes,NY,1602.8267221387885,1664.59475236135
Bourne,MA,,2121.5966328026884
Clifton Heights,PA,1433.533613645445,1439.0949760443727
Guyton,GA,,2331.956568813977
Central Falls,RI,,1435.8520610973487
Golden Valley,MN,1856.5349447696153,1916.802114631801
Princeton,TX,2027.8047503024254,2031.8730820123683
Harrisburg,NC,2437.9259952662983,2495.166891800355
Granite Bay,CA,,3766.6844362548304
Bryn Mawr,PA,2296.4515185989253,2394.37684698062
Travelers Rest,SC,,1705.3399586348578
Perry,GA,,1680.810510761644
Valley Center,CA,,3300.0
Matteson,IL,,3013.3900315997566
American Canyon,CA,2473.0768412281905,2706.3961648199756
West Melbourne,FL,1965.8109884148716,1966.0000680535907
Amelia,OH,,1860.2609256421288
Fallon,NV,,1393.9245895861452
Hillside,NJ,,2428.861924620938
Pace,FL,1818.1464687817895,1855.6761099608034
Castaic,CA,2901.8381674501597,3067.2658626429265
Glassboro,NJ,2592.8039513938966,2694.181610198357
Pittsboro,NC,1892.6564926313122,1964.4752811603616
Chalmette,LA,1554.81077255741,1590.4656783261032
Morris,IL,,1535.829610352006
West Carson,CA,2918.356679527286,3068.1180067362684
Hurricane,WV,,1124.4519545784822
Portsmouth,NH,2700.782972032762,2840.2260538993933
South Amboy,NJ,2326.4104599612556,2493.7364956378674
Horizon City,TX,1419.1965535255924,1459.7322331003354
South Euclid,OH,1526.3235737514206,1600.689387149429
Collinsville,OK,1509.056204651411,1560.426016090659
Arden,NC,1713.6365782240428,1691.2122516501017
Syosset,NY,,4840.813198459596
Key West,FL,3786.2100894265504,3712.067878051142
Lockhart,TX,1645.6610033176976,1708.1785470830828
Little River,SC,1605.623516152967,1662.175381314571
Charles Town,WV,1931.4555638148483,1999.7520203481197
Duarte,CA,3055.115670687998,3207.5013177957444
Siloam Springs,AR,1402.507587905613,1460.300361196068
Crestwood,KY,,1719.1823711233728
Red Lion,PA,,1768.4628517556605
Essex,VT,,2585.525026980115
Radcliff,KY,1008.9620538140739,1001.8440861573895
Mountain Home,ID,1565.1652321913607,1602.1275912100991
New Hope,MN,1312.0950429360366,1336.3496314983008
Forest Lake,MN,1522.8833994303386,1624.8675273560245
Columbia Heights,MN,,1633.025994612214
Jacksonville,AL,870.3343137057824,904.280690802005
Evans,CO,1776.0090886542491,1806.4923158027077
Sevierville,TN,1791.6689117411645,1813.8027832773578
Brunswick,ME,2030.017543134918,2165.767720484942
Harrison,OH,,995.0
Roscoe,IL,,1578.3725551800526
Darien,CT,,5308.83723595092
La Plata,MD,,2875.0
East Ridge,TN,1318.8104030029726,1378.0839905466205
Secaucus,NJ,2782.798286154449,2823.515439669093
The Dalles,OR,,1719.4444363966763
Coralville,IA,1199.6198966055983,1265.6109015421825
Del City,OK,1126.8875090072463,1152.9450099189887
Fountain Inn,SC,2089.4401342905185,2117.572453973463
Labelle,FL,,1965.7715957416456
Westerly,RI,1934.0057277405747,2055.0137169053532
Ojai,CA,3526.7023391931198,3844.0308723906383
Mineola,NY,3700.2749348357925,3847.4965649999162
Franklin,OH,1248.9703993693315,1138.511300917506
Weaverville,NC,1903.5902043931862,1893.1665019822026
Oneonta,NY,,1327.1155406190169
Heber City,UT,2407.1085137998953,2446.3136813889673
Moorestown Township,NJ,,2385.1624154189544
Morris Plains,NJ,3531.5499418139552,3619.8336882994154
Pleasantville,NJ,,1837.696033284275
Lake Placid,FL,1375.1822379476787,1424.2521570768279
Birmingham,MI,2628.9350772403836,2735.621457966575
Ridgefield,WA,2130.2985117658677,2157.1623047996436
Gulf Breeze,FL,2060.70395930961,2111.0063586881583
Conover,NC,,1100.0
Deerfield,IL,,2835.989175335922
Canyon,TX,1196.8833718829808,1241.4340181138837
Elmwood Park,NJ,,2562.570052750464
New Kensington,PA,,841.7980068869447
Hatboro,PA,,2475.25
Corsicana,TX,1258.2729280335209,1310.2355467363586
Choctaw,OK,,1506.078513468268
Rensselaer,NY,1857.9525807311,1939.8420718617513
Byron,GA,,1787.5
Leland,NC,1704.1035832831196,1694.839672616398
Hayden,ID,1907.4625445409208,1946.2138290207492
Kingsland,GA,1587.9072525672589,1629.6829732333938
Arcata,CA,,1466.1059529447314
Centerville,OH,1707.9979246948199,1764.9024682482082
Charleston,IL,,705.8337955758288
Enumclaw,WA,2267.107815425818,2342.7976220087594
Scarborough,ME,2441.0594985756106,2586.3093288724885
Harrodsburg,KY,,864.5
Westborough,MA,2696.6349780054165,2717.2314015086586
Decatur,TX,,1391.1731163849126
Latham,NY,,2213.4208274332823
Sewickley,PA,,1897.7501211199726
Palmyra,PA,,1579.8489361371765
Corinth,TX,1819.242043598887,1855.0365537817404
Pascagoula,MS,918.1042427755334,951.7213850520186
Stony Brook,NY,,3600.0
Crescent City,CA,,1600.0
Forked River,NJ,,3300.0
Baker,LA,,1068.75
Machesney Park,IL,,1783.3333333333337
Dade City,FL,1915.1929603869921,1886.1536331957377
Riverbank,CA,,2360.8302639313024
Lomita,CA,2774.365228353267,2870.534377572619
Loves Park,IL,1337.3297663288758,1427.0500013375338
East Amherst,NY,,2141.598424521546
North Liberty,IA,1391.0558590155017,1472.019227564296
South Saint Paul,MN,1420.3811967565825,1462.609155538798
Greensburg,IN,,1105.0
Tipp City,OH,,1783.0851607498732
Gardner,MA,1563.5211524036874,1605.6608646333634
Purcellville,VA,,1995.0
Clarks Summit,PA,,1733.9584920045797
Bloomfield,CT,2321.5544061951605,2400.635242983565
Parma Heights,OH,1455.4375387683415,1540.9588527023498
Mattoon,IL,,765.7440296457651
Exton,PA,2258.873737267851,2297.215947724437
Show Low,AZ,,2089.3178151410434
Maitland,FL,1934.99020081194,1982.9652510045203
Prineville,OR,1471.0594321726403,1496.2055729349438
Mountlake Terrace,WA,2022.600189120637,2087.537877201922
Louisburg,NC,,1466.6412390247099
La Canada Flintridge,CA,5605.046886824789,6444.459716457157
Clackamas,OR,1837.0796572671559,1816.1773517369113
New Canaan,CT,5062.419299065911,7272.972316587679
Erlanger,KY,1112.6075462839442,1179.84741547557
Altoona,IA,1343.7252357436776,1474.2544703138287
Palisades Park,NJ,3136.6410687714642,3298.806773309565
Yulee,FL,2127.3987012475473,2204.046847939315
Morrison,CO,2091.719887246866,2104.0821639264564
Ashland,VA,,1954.4740884674202
Yardley,PA,2600.2048285523933,2675.7263821493393
West Columbia,SC,1529.5166745196493,1621.9547204700457
Brevard,NC,,2007.5508867373233
Universal City,TX,1166.7666864493488,1145.847612041922
Palm Springs,FL,2234.002621910181,2279.4104532191927
Rocky River,OH,1440.0977208770773,1570.8780413710535
Newton,IA,,918.4901911340995
Plainsboro,NJ,2157.013603378527,2178.594477817046
Prospect,KY,2660.83259594909,2690.567504586683
West Saint Paul,MN,1430.6739806944452,1461.549055849211
Alsip,IL,,1446.9573987964231
Louisville,CO,2295.5072885139725,2316.506862346914
Dolton,IL,2092.073930905755,2391.0231589398654
Blue Bell,PA,2703.9056854501546,2826.3826870993234
Homewood,IL,,1989.6481267978097
Mc Calla,AL,1900.3713817445923,1965.0308781889505
Covington,WA,2495.397995644084,2541.771302866271
Angier,NC,1850.4905501471396,1830.4021442967023
Lahaina,HI,4221.725121114241,4116.812081629293
Aston,PA,,1819.4279978931063
Los Alamos,NM,2604.5631174040213,2574.196084262695
Oldsmar,FL,1986.1799388388697,2050.6828488435717
Bethel,CT,,2675.0
Louisville,OH,,1576.1089936051858
Hoschton,GA,2363.093704012804,2355.0756185523323
Pecan Grove,TX,1751.64660866181,1773.501738514709
Greencastle,PA,,1518.3438634842873
Nederland,TX,1277.3278482431772,1313.352555855107
Lindale,TX,,1527.5142750495677
Newport,RI,2611.602558979099,2933.661775228383
Troutdale,OR,,2197.7021960036177
Hobe Sound,FL,,2504.8878376140815
Auburn,IN,,1100.0
Havelock,NC,1249.8049564333123,1304.1861223826784
Morganville,NJ,,3322.990367858916
Jacksonville Beach,FL,2424.401812224464,2445.1945236893266
East Moline,IL,,910.0
Niles,OH,,1075.0
Mayfield Heights,OH,1188.923730332334,1214.6922280797407
Jessup,MD,2587.23700530249,2680.5170062322873
Newtown Square,PA,2533.826761937429,2765.881832190147
Westbrook,ME,2096.598974587473,2207.794837990422
Hanover,MD,2458.53158821382,2530.5240153707773
La Crescenta-Montrose,CA,3358.758466775811,3529.6063414576847
Farmington,UT,1578.0177969085823,1593.9629457858
Hudson,MA,2707.361374792171,2586.940709117406
Mesquite,NV,,1556.9374213236285
Browns Mills,NJ,,2579.3853542033203
Whitehall,OH,1288.45323689888,1371.1516037638999
Harrison Township,MI,1416.5696981539368,1493.0812537450188
Danville,PA,,1400.0
Columbia,PA,1139.9520899190481,1227.6866978015155
Paris,KY,,1050.0
Brookfield,IL,,1866.8662901378655
Union City,GA,1810.0889905488839,1863.4486225973515
Geneva,NY,,1257.0833333333337
Warwick,NY,,2900.0
Dripping Springs,TX,2549.9903905579245,2643.2866609709745
Jeannette,PA,,1011.1217100084764
Willow Grove,PA,1784.8377220889474,1860.6316590402316
Marianna,FL,,1143.1415719178622
Corning,NY,,1629.0494308521677
Rocky Hill,CT,1687.3812505144097,1793.191576401958
Oakland,MI,,2783.824151385934
Clarksville,IN,,1141.314586552387
Lewisburg,PA,,1287.1249625941853
Howard,WI,,1402.0026992024093
Broadview Heights,OH,,1736.9484724271965
Jensen Beach,FL,2589.27001528067,2654.5337709516534
Albany,CA,2664.5776190821175,2715.602043837551
Bainbridge Island,WA,3155.0314788123433,3326.776523369974
Indianola,IA,,1295.0
Pendleton,OR,1234.1783574870904,1291.6065631321233
Maple Shade Township,NJ,,1679.2808203066552
Southbury,CT,,2297.5
Truckee,CA,,4509.376750450219
Saco,ME,,2325.125318485421
Chickasha,OK,,1130.7638211236654
South Milwaukee,WI,1193.912514016227,1248.2835783976611
Grain Valley,MO,1619.6231072614412,1689.5349886458412
Monmouth Junction,NJ,,2696.5645907280773
DuBois,PA,,1301.8768492261352
Chippewa Falls,WI,1249.4514862487051,1292.9744834208736
Saint Michael,MN,,1670.9612441884442
Santa Fe Springs,CA,,3038.89197614628
Brewster,NY,,3000.0
Hood River,OR,,2421.488051968263
Johnson City,NY,1177.0853086238862,1241.9813742053814
New Richmond,WI,1745.4808860073545,1757.5609525629586
Fulshear,TX,2042.3483405985962,2072.7520138094324
Canal Winchester,OH,1975.3241986963583,2079.2412237202807
Hawthorne,NJ,,2985.957984595651
Penfield,NY,1673.4630518760885,1650.44143967086
Orinda,CA,,6125.508641589814
Pikesville,MD,,1613.9602545596135
Grayslake,IL,2094.6102825685,2215.813394949945
Bonaire,GA,1746.1711546151826,1806.73017924616
Holt,MI,1504.3486172412195,1542.4089624019598
Norton,MA,,3063.5122989192105
Clive,IA,,2179.125870810141
Mamaroneck,NY,3375.0005509813714,3497.2829845456217
Ferndale,MI,1670.32878098356,1726.973757702331
Affton,MO,1428.6523603197709,1481.8818075932895
Nevada City,CA,,2159.285226588302
Willow Spring,NC,,1941.0
South Burlington,VT,2676.412212582622,2750.876571494698
New Cumberland,PA,1260.5788674269263,1294.543922960437
Saugerities,NY,,1819.5879574606179
Cinco Ranch,TX,2099.809467903345,2107.567035399904
Sandpoint,ID,,1873.8336883189495
Woodbridge,NJ,2374.399311517361,2474.4575789375526
Bensenville,IL,,1804.278944362931
Nolensville,TN,2831.988875167829,2894.9268657101456
Rockmart,GA,,1866.7546922591057
Germantown,WI,,1280.6666666666663
Tumwater,WA,1972.371270121764,2044.2901031274525
West Mifflin,PA,,1333.7853439481348
Clanton,AL,,1145.4609256086821
Brockport,NY,,1488.0432354903785
Anacortes,WA,2629.6010981227737,2728.3560561304826
Griffith,IN,,1850.0
Coronado,CA,4503.0112229079705,4874.510651218252
South Orange,NJ,3283.0896440233832,3386.483747151371
Northampton,PA,1555.2180054764738,1639.9545920303817
Park Forest,IL,1694.7648125564021,1872.6706401426763
Farmville,VA,,1081.842898270012
New Albany,OH,1681.959784570383,1809.8519546847406
Taylor,TX,1606.1414652602823,1592.0626793275542
Tinton Falls,NJ,,3060.8333333333335
Ansonia,CT,1711.2833405501433,1801.2232495665532
Sunny Isles Beach,FL,4069.4049861622207,4037.4538391325095
Mars,PA,,2621.887890285057
Winthrop,MA,2650.196431694136,2755.2193690848385
Stillwater,MN,,2416.967263126685
Watervliet,NY,1398.802502793663,1470.0829923443491
Hanahan,SC,1778.1234580207263,1780.5388762429725
Rossville,GA,1380.297956315446,1413.5572557102269
Pahoa,HI,,1823.1719101565013
Point Pleasant,NJ,,3239.475008307653
Richlands,NC,1510.184576054361,1569.029075787203
Fort Valley,GA,,1086.064602601722
Laguna Beach,CA,4835.096406752406,5215.264342047907
Burley,ID,,1550.0
Chatham,NJ,2961.733894712557,3046.2107838226757
Davidson,NC,1756.7650242886382,1953.2289263278062
Harrison,NJ,2524.2459121628217,2583.402968484401
Augusta,ME,1336.7889433777252,1423.4581747334607
East Hampton,NY,33411.01880786922,35452.48471937687
Sudbury,MA,,4374.557665147194
Oakton,VA,2930.9590144631384,3146.9763808883336
North Salt Lake,UT,1834.9759771630133,1859.1332867956444
Commerce,GA,1504.7357582118277,1537.8783737712247
Alpine,CA,2212.2671712956703,2333.934525458363
Hopkinton,MA,,3019.9189756429555
Norwood,OH,1235.1381038738639,1299.6737958301612
Bethany,OK,1185.1203990171275,1217.4627841666138
Sandy,OR,,2364.0703239316954
Pinole,CA,2617.5069045596806,2760.131246339027
Hopkins,MN,1361.3685973425102,1433.779464791614
Great Bend,KS,,839.8251699056892
New Paltz,NY,,2800.0
Rathdrum,ID,,1853.9464981949495
Sedona,AZ,2654.1430855592057,2772.5506548584294
Rutherford,NJ,,2271.7388013783775
Hermosa Beach,CA,3900.54798145703,4222.187886504096
Gretna,NE,,1741.7430923228171
Surfside Beach,SC,1603.4108909974075,1638.9964607666902
Long Beach,MS,1393.1905328195712,1448.1443409316134
Sartell,MN,,1439.064568992756
Springtown,TX,1649.4017078174456,1673.2528749919863
North Palm Beach,FL,2724.565775905755,2792.809078585834
Creve Coeur,MO,1321.6545143575593,1364.827583860485
Berea,OH,,1551.2034473459425
Hudson,NY,1989.352748394664,2104.9948687164665
Wilton,CT,,4215.549405683334
Mitchell,SD,,1014.6063688738147
Ashland,MA,2556.081533063064,2616.8478986048385
Foxborough,MA,2579.8362762954253,2645.9808689241495
Concord,MA,,3401.8915563070204
East Aurora,NY,,1943.2744240898562
Ripon,CA,,2508.0381016149195
Shepherdsville,KY,1811.6062008634744,1807.5055993462129
Cottage Grove,OR,,1388.5731676302803
Rutherfordton,NC,,1200.0
Riverton,WY,839.3126376693141,880.8601722721967
Hartford,WI,,1597.6881730342782
Sharpsburg,GA,,2282.4752085212294
Sappington,MO,1208.3607999820995,1244.1682360157777
Makawao,HI,,3468.632729832445
Imperial,CA,,2283.333333333333
Coolidge,AZ,1587.167476675612,1608.1464681625846
Emmaus,PA,,1799.3287543283843
Pickens,SC,,1400.0
Windham,ME,,2513.3045724647122
Enola,PA,1685.6881975110473,1723.6800167093395
Greenville,MI,,1290.0
Mukilteo,WA,2209.1139726102106,2256.3123787248114
Sharon,MA,,3203.895798023769
Healdsburg,CA,3432.0765572490113,3502.4715613979583
Iselin,NJ,2443.6801223239304,2543.408180144117
Newburyport,MA,2992.806798983873,3200.380957445439
Pembroke,MA,,2826.044560630452
Hazelwood,MO,1301.4618592841277,1345.9842069748397
Goffstown,NH,,2032.5
Pelham,AL,1498.8960003081531,1562.01913750236
Murphy,TX,,3255.1718217360185
Dickinson,TX,,1551.598207076393
Sanford,ME,,1900.0
Conshohocken,PA,2252.893411611641,2306.0393879563308
Selah,WA,,1618.2801650929348
Gorham,ME,,2300.0
Belle Chasse,LA,,2297.744265795259
Livingston,TX,,1558.8201178775316
West Richland,WA,,2042.66971514874
Taft,CA,1008.5112394404828,1051.1459954177662
Elkins Park,PA,,1646.3265453551394
Carnegie,PA,1187.6603121730357,1247.828205096187
Oxford,AL,,1115.3620612852794
Steamboat Springs,CO,,3280.0885800216543
Baraboo,WI,,1066.8027678309343
Grand Ledge,MI,,1304.6707990361476
Ponte Vedra,FL,2882.869537804925,2916.239671425007
Payson,UT,1432.9574960612574,1521.2417942569198
Macomb,IL,,801.6529541349354
Vinton,VA,,1397.0593791164295
Manchester,MO,1259.9086793662661,1330.5614096404568
Saint Joseph,MI,1677.4940468667212,1794.7134262309537
